X,Y,Theta,Setpoint VD,Setpoint VE,VD,VE,tempo
1.40000,1.40000,-0.02000,2.37000,2.40000,2.31000,2.27000,-1820.00000
1.40000,1.40000,-0.01000,2.54000,2.29000,2.30000,2.27000,-9944.00000
1.41000,1.40000,-0.01000,2.48000,2.23000,2.31000,2.29000,-18068.00000
1.41000,1.40000,-0.01000,2.34000,2.29000,2.32000,2.31000,-26268.00000
1.42000,1.40000,-0.00000,2.34000,2.12000,2.33000,2.32000,31100.00000
1.42000,1.40000,-0.00000,2.20000,2.17000,2.33000,2.33000,22948.00000
1.43000,1.40000,-0.00000,2.23000,2.17000,2.32000,2.33000,14820.00000
1.43000,1.40000,0.00000,2.40000,2.12000,2.32000,2.33000,6672.00000
1.44000,1.40000,0.00000,2.29000,2.34000,2.30000,2.32000,-1412.00000
1.45000,1.40000,0.01000,2.62000,2.37000,2.30000,2.32000,-9528.00000
1.45000,1.40000,0.02000,2.70000,2.31000,2.28000,2.31000,-17644.00000
1.46000,1.40000,0.02000,2.54000,2.51000,2.24000,2.29000,-25804.00000
1.46000,1.40000,0.02000,2.48000,2.45000,2.23000,2.29000,31568.00000
1.47000,1.40000,0.02000,2.51000,2.45000,2.23000,2.29000,23392.00000
1.47000,1.40000,0.02000,2.26000,2.29000,2.22000,2.28000,15232.00000
1.48000,1.40000,0.02000,2.09000,2.17000,2.22000,2.28000,7072.00000
1.49000,1.40000,0.02000,2.23000,2.17000,2.23000,2.29000,-1044.00000
1.49000,1.40000,0.01000,1.98000,2.26000,2.22000,2.28000,-9140.00000
1.50000,1.40000,0.01000,2.15000,2.29000,2.25000,2.30000,-17252.00000
1.50000,1.40000,0.00000,2.09000,2.37000,2.27000,2.30000,-25392.00000
1.51000,1.40000,-0.00000,2.01000,2.23000,2.29000,2.32000,31996.00000
1.51000,1.40000,0.00000,2.17000,2.06000,2.31000,2.32000,23836.00000
1.52000,1.40000,-0.00000,2.01000,2.20000,2.30000,2.32000,15704.00000
1.52000,1.40000,0.00000,2.26000,2.03000,2.32000,2.33000,7580.00000
1.53000,1.40000,0.00000,2.17000,2.12000,2.30000,2.32000,-492.00000
1.53000,1.40000,0.00000,2.26000,2.17000,2.29000,2.32000,-8548.00000
1.54000,1.40000,0.01000,2.34000,2.29000,2.28000,2.31000,-16648.00000
1.54000,1.40000,0.00000,2.28000,2.45000,2.28000,2.31000,-24812.00000
1.55000,1.40000,-0.00000,2.31000,2.42000,2.29000,2.32000,32552.00000
1.55000,1.40000,-0.00000,2.37000,2.43000,2.30000,2.32000,24376.00000
1.56000,1.40000,-0.00000,2.40000,2.56000,2.31000,2.32000,16268.00000
1.57000,1.40000,-0.00000,2.51000,2.48000,2.32000,2.33000,8112.00000
1.57000,1.40000,-0.00000,2.51000,2.45000,2.32000,2.33000,-20.00000
1.58000,1.40000,-0.00000,2.45000,2.51000,2.31000,2.32000,-8076.00000
1.58000,1.40000,-0.00000,2.40000,2.43000,2.32000,2.33000,-16188.00000
1.59000,1.40000,-0.00000,2.20000,2.23000,2.32000,2.33000,-24344.00000
1.59000,1.40000,-0.01000,1.87000,2.37000,2.32000,2.33000,-32508.00000
1.60000,1.40000,-0.02000,2.06000,2.12000,2.32000,2.30000,24864.00000
1.60000,1.40000,-0.02000,2.29000,2.29000,2.32000,2.29000,16716.00000
1.61000,1.40000,-0.01000,2.51000,2.31000,2.32000,2.29000,8632.00000
1.62000,1.40000,-0.01000,2.51000,2.17000,2.32000,2.31000,496.00000
1.62000,1.40000,-0.01000,2.40000,2.40000,2.33000,2.33000,-7588.00000
1.63000,1.40000,-0.00000,2.34000,2.29000,2.33000,2.33000,-15648.00000
