,Wd,We,"theta(Wd,We)"
61.25,-1.1359640895203407,-1.1098000242528914,1.1032431424487488
61.32,-1.1357168563112796,-1.109920329884528,1.1015201795937721
61.39,-1.1354696231022183,-1.1100406355161647,1.099797216738796
61.46,-1.1352223898931573,-1.1101609411478015,1.0980742538838195
61.53,-1.1349751566840962,-1.1102812467794383,1.096351291028843
61.6,-1.1347279234750351,-1.1104015524110749,1.0946283281738665
61.67,-1.1344806902659739,-1.1105218580427119,1.0929053653188903
61.74,-1.1342334570569128,-1.1106421636743484,1.0911824024639138
61.81,-1.1339862238478513,-1.1107624693059854,1.0894594396089372
61.88,-1.1337389906387902,-1.110882774937622,1.0877364767539608
61.95,-1.1334917574297292,-1.1110030805692588,1.0860135138989844
62.02,-1.133244524220668,-1.1111233862008956,1.0842905510440082
62.09,-1.1329972910116068,-1.1112436918325324,1.0825675881890318
62.16,-1.1327500578025458,-1.1113639974641691,1.0808446253340553
62.23,-1.1325028245934845,-1.1114843030958057,1.0791216624790791
62.3,-1.1322555913844234,-1.1116046087274425,1.0773986996241023
62.37,-1.1320083581753624,-1.1117249143590793,1.075675736769126
62.44,-1.1317611249663009,-1.1118452199907158,1.0739527739141495
62.51,-1.1315138917572398,-1.1119655256223526,1.0722298110591733
62.58,-1.1312666585481788,-1.1120858312539894,1.0705068482041968
62.65,-1.1310194253391175,-1.1122061368856262,1.0687838853492204
62.72,-1.1307721921300564,-1.1123264425172628,1.067060922494244
62.79,-1.1305249589209954,-1.1124467481488998,1.0653379596392674
62.86,-1.1302777257119343,-1.1125670537805366,1.063614996784291
62.93,-1.130030492502873,-1.1126873594121731,1.0618920339293145
63.0,-1.1297832592938117,-1.11280766504381,1.0601690710743383
63.07,-1.1295360260847507,-1.1129279706754467,1.0584461082193617
63.14,-1.1292887928756894,-1.1130482763070835,1.0567231453643855
63.21,-1.1290415596666283,-1.11316858193872,1.0550001825094089
63.28,-1.128794326457567,-1.113288887570357,1.0532772196544327
63.35,-1.128547093248506,-1.1134091932019936,1.051554256799456
63.42,-1.1282998600394447,-1.1135294988336306,1.0498312939444796
63.49,-1.1280526268303837,-1.1136498044652672,1.0481083310895032
63.56,-1.1278053936213226,-1.113770110096904,1.0463853682345268
63.63,-1.1275581604122613,-1.1138904157285405,1.0446624053795506
63.7,-1.1273109272032003,-1.1140107213601773,1.042939442524574
63.77,-1.1270636939941387,-1.114131026991814,1.0412164796695977
63.84,-1.1268164607850777,-1.1142513326234509,1.0394935168146209
63.91,-1.1265692275760166,-1.1143716382550877,1.0377705539596447
63.98,-1.1263219943669556,-1.1144919438867245,1.0360475911046685
64.05,-1.1260747611578943,-1.114612249518361,1.0343246282496918
64.12,-1.1258275279488332,-1.1147325551499978,1.0326016653947152
64.19,-1.125580294739772,-1.1148528607816346,1.0308787025397392
64.26,-1.1253330615307109,-1.1149731664132714,1.0291557396847626
64.33,-1.1250858283216498,-1.115093472044908,1.0274327768297862
64.4,-1.1248385951125885,-1.115213777676545,1.0257098139748095
64.47,-1.1245913619035277,-1.1153340833081817,1.0239868511198333
64.54,-1.1243441286944662,-1.1154543889398185,1.022263888264857
64.61,-1.124096895485405,-1.115574694571455,1.0205409254098807
64.68,-1.1238496622763439,-1.1156950002030919,1.018817962554904
64.75,-1.1236024290672828,-1.1158153058347284,1.017094999699928
64.82,-1.1233551958582217,-1.1159356114663652,1.0153720368449517
64.89,-1.1231079626491605,-1.116055917098002,1.0136490739899748
64.96,-1.1228607294400992,-1.1161762227296386,1.0119261111349986
65.03,-1.1226134962310381,-1.1162965283612756,1.010203148280022
65.1,-1.122366263021977,-1.1164168339929121,1.0084801854250458
65.17,-1.1221190298129158,-1.1165371396245491,1.0067572225700692
65.24,-1.1218717966038545,-1.1166574452561857,1.005034259715093
65.31,-1.1216245633947934,-1.1167777508878225,1.0033112968601163
65.38,-1.1213773301857322,-1.1168980565194593,1.00158833400514
65.45,-1.121130096976671,-1.117018362151096,0.9998653711501634
65.52,-1.12088286376761,-1.1171386677827329,0.9981424082951871
65.59,-1.120635630558549,-1.1172589734143694,0.9964194454402104
65.66,-1.1203883973494877,-1.1173792790460062,0.9946964825852342
65.73,-1.1201411641404266,-1.117499584677643,0.9929735197302577
65.8,-1.1198939309313656,-1.11761989030928,0.9912505568752813
65.87,-1.119646697722304,-1.1177401959409163,0.9895275940203049
65.94,-1.119399464513243,-1.1178605015725531,0.9878046311653287
66.01,-1.119152231304182,-1.11798080720419,0.9860816683103519
66.08,-1.118904998095121,-1.1181011128358267,0.9843587054553757
66.15,-1.1186577648860594,-1.1182214184674635,0.9826357426003993
66.22,-1.1184105316769986,-1.1183417240991,0.9809127797454231
66.29,-1.1181632984679373,-1.118462029730737,0.9791898168904464
66.36,-1.1179160652588762,-1.1185823353623736,0.97746685403547
66.43,-1.1176688320498152,-1.1187026409940104,0.9757438911804933
66.5,-1.1174215988407536,-1.1188229466256472,0.974020928325517
66.57,-1.1171743656316924,-1.118943252257284,0.972297965470541
66.64,-1.1169271324226313,-1.1190635578889208,0.9705750026155644
66.71,-1.1166798992135702,-1.1191838635205573,0.968852039760588
66.78,-1.1164326660045092,-1.1193041691521943,0.9671290769056115
66.85,-1.1161854327954481,-1.119424474783831,0.9654061140506353
66.92,-1.1159381995863866,-1.1195447804154677,0.9636831511956586
66.99,-1.1156909663773256,-1.1196650860471042,0.9619601883406824
67.06,-1.1154437331682645,-1.119785391678741,0.9602372254857057
67.13,-1.1151964999592034,-1.1199056973103778,0.9585142626307295
67.2,-1.1149492667501422,-1.1200260029420146,0.9567912997757528
67.27,-1.114702033541081,-1.1201463085736514,0.9550683369207765
67.34,-1.1144548003320198,-1.1202666142052882,0.9533453740657999
67.41,-1.1142075671229585,-1.120386919836925,0.9516224112108237
67.48,-1.1139603339138975,-1.1205072254685615,0.9498994483558473
67.55,-1.1137131007048364,-1.1206275311001983,0.9481764855008707
67.62,-1.1134658674957751,-1.120747836731835,0.9464535226458943
67.69,-1.113218634286714,-1.1208681423634719,0.9447305597909181
67.76,-1.112971401077653,-1.1209884479951087,0.9430075969359415
67.83,-1.1127241678685917,-1.1211087536267452,0.9412846340809652
67.9,-1.1124769346595305,-1.1212290592583822,0.9395616712259888
67.97,-1.1122297014504694,-1.1213493648900188,0.9378387083710124
68.04,-1.1119824682414081,-1.1214696705216556,0.9361157455160356
68.11,-1.111735235032347,-1.1215899761532924,0.9343927826610594
68.18,-1.1114880018232858,-1.121710281784929,0.932669819806083
68.25,-1.1112407686142247,-1.1218305874165657,0.9309468569511068
68.32,-1.1109935354051637,-1.1219508930482025,0.9292238940961303
68.39,-1.1107463021961024,-1.1220711986798393,0.9275009312411536
68.46,-1.1104990689870415,-1.1221915043114759,0.9257779683861777
68.53,-1.1102518357779803,-1.1223118099431129,0.924055005531201
68.6,-1.1100046025689188,-1.1224321155747494,0.9223320426762247
68.67,-1.1097573693598577,-1.1225524212063864,0.9206090798212481
68.74,-1.1095101361507966,-1.122672726838023,0.9188861169662719
68.81,-1.1092629029417356,-1.1227930324696598,0.9171631541112951
68.88,-1.1090156697326745,-1.1229133381012966,0.9154401912563189
68.95,-1.1087684365236132,-1.1230336437329334,0.9137172284013423
69.02,-1.108521203314552,-1.1231539493645701,0.9119942655463661
69.09,-1.108273970105491,-1.1232742549962067,0.9102713026913896
69.16,-1.1080267368964298,-1.1233945606278435,0.9085483398364131
69.23,-1.1077795036873683,-1.1235148662594803,0.9068253769814367
69.3,-1.1075322704783073,-1.1236351718911168,0.9051024141264605
69.37,-1.1072850372692462,-1.1237554775227536,0.9033794512714838
69.44,-1.107037804060185,-1.1238757831543904,0.9016564884165076
69.51,-1.1067905708511239,-1.1239960887860272,0.899933525561531
69.58,-1.1065433376420628,-1.1241163944176638,0.8982105627065546
69.65,-1.1062961044330015,-1.1242367000493005,0.896487599851578
69.72,-1.1060488712239405,-1.1243570056809373,0.8947646369966018
69.79,-1.1058016380148792,-1.1244773113125741,0.8930416741416254
69.86,-1.1055544048058181,-1.124597616944211,0.8913187112866491
69.93,-1.1053071715967568,-1.1247179225758477,0.8895957484316724
70.0,-1.1050599383876956,-1.1248382282074845,0.887872785576696
70.07,-1.1048127051786345,-1.124958533839121,0.88614982272172
70.14,-1.1045654719695734,-1.125078839470758,0.8844268598667433
70.21,-1.1043182387605122,-1.1251991451023946,0.8827038970117671
70.28,-1.104071005551451,-1.1253194507340316,0.8809809341567905
70.35,-1.10382377234239,-1.1254397563656682,0.8792579713018142
70.42,-1.103576539133329,-1.1255600619973047,0.8775350084468375
70.49,-1.1033293059242677,-1.1256803676289415,0.8758120455918613
70.56,-1.1030820727152066,-1.1258006732605783,0.8740890827368847
70.63,-1.1028348395061451,-1.125920978892215,0.8723661198819084
70.7,-1.102587606297084,-1.1260412845238519,0.8706431570269317
70.77,-1.102340373088023,-1.1261615901554887,0.8689201941719555
70.84,-1.1020931398789617,-1.1262818957871252,0.8671972313169789
70.91,-1.1018459066699007,-1.126402201418762,0.8654742684620026
70.98,-1.1015986734608394,-1.1265225070503988,0.8637513056070262
71.05,-1.1013514402517783,-1.1266428126820356,0.8620283427520498
71.12,-1.1011042070427173,-1.1267631183136724,0.8603053798970732
71.19,-1.1008569738336562,-1.1268834239453092,0.858582417042097
71.26,-1.1006097406245947,-1.127003729576946,0.8568594541871204
71.33,-1.1003625074155337,-1.1271240352085825,0.8551364913321442
71.4,-1.1001152742064724,-1.1272443408402195,0.8534135284771674
71.47,-1.0998680409974113,-1.127364646471856,0.8516905656221913
71.54,-1.09962080778835,-1.1274849521034926,0.8499676027672146
71.61,-1.099373574579289,-1.1276052577351294,0.8482446399122384
71.68,-1.099126341370228,-1.1277255633667662,0.8465216770572617
71.75,-1.0988791081611669,-1.127845868998403,0.8447987142022857
71.82,-1.0986318749521058,-1.1279661746300398,0.8430757513473093
71.89,-1.0983846417430445,-1.1280864802616766,0.8413527884923325
71.96,-1.0981374085339832,-1.1282067858933134,0.8396298256373566
72.03,-1.097890175324922,-1.12832709152495,0.8379068627823799
72.1,-1.0976429421158609,-1.1284473971565867,0.8361838999274037
72.17,-1.0973957089067998,-1.1285677027882235,0.834460937072427
72.24,-1.0971484756977385,-1.1286880084198603,0.8327379742174508
72.31,-1.0969012424886775,-1.128808314051497,0.8310150113624741
72.38,-1.0966540092796164,-1.1289286196831338,0.8292920485074979
72.45,-1.0964067760705551,-1.1290489253147706,0.8275690856525212
72.52,-1.096159542861494,-1.1291692309464074,0.825846122797545
72.59,-1.095912309652433,-1.129289536578044,0.8241231599425686
72.66,-1.0956650764433715,-1.1294098422096805,0.822400197087592
72.73,-1.0954178432343102,-1.1295301478413173,0.8206772342326154
72.8,-1.0951706100252494,-1.1296504534729541,0.8189542713776392
72.87,-1.094923376816188,-1.1297707591045907,0.8172313085226628
72.94,-1.094676143607127,-1.1298910647362275,0.8155083456676865
73.01,-1.0944289103980658,-1.1300113703678645,0.8137853828127098
73.08,-1.0941816771890047,-1.130131675999501,0.8120624199577334
73.15,-1.0939344439799434,-1.1302519816311378,0.8103394571027569
73.22,-1.0936872107708826,-1.1303722872627748,0.8086164942477807
73.29,-1.0934399775618209,-1.1304925928944114,0.8068935313928041
73.36,-1.09319274435276,-1.1306128985260482,0.8051705685378281
73.43,-1.0929455111436988,-1.130733204157685,0.8034476056828511
73.5,-1.0926982779346377,-1.1308535097893218,0.8017246428278749
73.57,-1.0924510447255766,-1.1309738154209585,0.8000016799728987
73.64,-1.0922038115165154,-1.131094121052595,0.7982787171179223
73.71,-1.0919565783074543,-1.1312144266842319,0.796555754262946
73.78,-1.091709345098393,-1.1313347323158687,0.7948327914079694
73.85,-1.091462111889332,-1.1314550379475052,0.793109828552993
73.92,-1.091214878680271,-1.1315753435791418,0.7913868656980165
73.99,-1.0909676454712096,-1.1316956492107788,0.7896639028430402
74.06,-1.0907204122621483,-1.1318159548424156,0.7879409399880636
74.13,-1.0904731790530873,-1.1319362604740524,0.7862179771330874
74.2,-1.090225945844026,-1.1320565661056892,0.7844950142781106
74.27,-1.089978712634965,-1.1321768717373257,0.7827720514231344
74.34,-1.0897314794259039,-1.1322971773689625,0.7810490885681578
74.41,-1.0894842462168426,-1.1324174830005993,0.7793261257131816
74.48,-1.0892370130077815,-1.132537788632236,0.7776031628582051
74.55,-1.0889897797987202,-1.1326580942638727,0.7758802000032287
74.62,-1.0887425465896592,-1.1327783998955094,0.774157237148252
74.69,-1.0884953133805977,-1.1328987055271462,0.7724342742932757
74.76,-1.0882480801715368,-1.1330190111587832,0.7707113114382993
74.83,-1.0880008469624756,-1.13313931679042,0.7689883485833231
74.9,-1.0877536137534145,-1.1332596224220568,0.7672653857283465
74.97,-1.0875063805443534,-1.1333799280536931,0.7655424228733702
75.04,-1.0872591473352922,-1.13350023368533,0.7638194600183935
75.11,-1.087011914126231,-1.1336205393169667,0.7620964971634173
75.18,-1.0732010419262854,-1.1140958095484552,0.7537366926141559
75.25,-1.0593901697263424,-1.0945710797799477,0.7453768880648965
75.32,-1.0455792975263993,-1.0750463500114402,0.7370170835156367
75.39,-1.0317684253264539,-1.0555216202429287,0.7286572789663752
75.46,-1.0179575531265106,-1.0359968904744215,0.7202974744171157
75.53,-1.004146680926565,-1.0164721607059102,0.7119376698678542
75.6,-0.990335808726622,-0.9969474309374026,0.7035778653185947
75.67,-0.9765249365266765,-0.9774227011688911,0.6952180607693335
75.74,-0.9627140643267336,-0.9578979714003836,0.6868582562200737
75.81,-0.9489031921267879,-0.9383732416318722,0.6784984516708125
75.88,-0.9350923199268448,-0.9188485118633647,0.6701386471215526
75.95,-0.9212814477268991,-0.8993237820948532,0.6617788425722915
76.02,-0.9074705755269562,-0.8797990523263458,0.6534190380230316
76.09,-0.8936597033270106,-0.8602743225578344,0.6450592334737703
76.16,-0.8798488311270676,-0.8407495927893268,0.6366994289245108
76.23,-0.8660379589271218,-0.8212248630208154,0.6283396243752494
76.3,-0.852227086727179,-0.801700133252308,0.6199798198259896
76.37,-0.8384162145272333,-0.7821754034837965,0.6116200152767284
76.44,-0.8246053423272903,-0.7626506737152889,0.6032602107274688
76.51,-0.8107944701273446,-0.7431259439467777,0.5949004061782074
76.58,-0.7969835979274017,-0.7236012141782703,0.5865406016289478
76.65,-0.783172725727456,-0.7040764844097587,0.5781807970796864
76.72,-0.769361853527513,-0.6845517546412512,0.5698209925304265
76.79,-0.7555509813275674,-0.6650270248727399,0.5614611879811654
76.86,-0.7417401091276244,-0.6455022951042323,0.5531013834319057
76.93,-0.7279292369276786,-0.6259775653357209,0.5447415788826443
77.0,-0.7141183647277358,-0.6064528355672135,0.5363817743333847
77.07,-0.7003074925277928,-0.586928105798706,0.5280219697841251
77.14,-0.6864966203278472,-0.5674033760301945,0.5196621652348637
77.21,-0.6726857481279044,-0.5478786462616871,0.5113023606856039
77.28,-0.6588748759279586,-0.5283539164931756,0.5029425561363426
77.35,-0.6450640037280156,-0.508829186724668,0.49458275158708304
77.42,-0.6312531315280699,-0.48930445695615665,0.48622294703782165
77.49,-0.617442259328127,-0.46977972718764927,0.47786314248856215
77.56,-0.6036313871281813,-0.4502549974191378,0.4695033379393007
77.63,-0.5898205149282383,-0.43073026765063027,0.461143533390041
77.7,-0.5760096427282927,-0.4112055378821189,0.4527837288407797
77.77,-0.5621987705283498,-0.39168080811361133,0.44442392429152
77.84,-0.548387898328404,-0.37215607834509995,0.4360641197422586
77.91,-0.5345770261284611,-0.3526313485765925,0.427704315192999
77.98,-0.5207661539285153,-0.333106618808081,0.4193445106437377
78.05,-0.5069552817285725,-0.3135818890395736,0.41098470609447796
78.12,-0.4931444095286267,-0.2940571592710622,0.4026249015452166
78.19,-0.4793335373286838,-0.2745324295025547,0.3942650969959571
78.26,-0.46552266512873813,-0.25500769973404325,0.3859052924466957
78.33,-0.4517117929287952,-0.23548296996553572,0.37754548789743597
78.4,-0.43790092072884945,-0.21595824019702425,0.36918568334817464
78.47,-0.4240900485289065,-0.19643351042851684,0.36082587879891503
78.54,-0.4102791763289608,-0.17690878066000537,0.3524660742496537
78.61,-0.3964683041290179,-0.15738405089149793,0.344106269700394
78.68,-0.38265743192907226,-0.13785932112298646,0.3357464651511326
78.75,-0.3688465597291293,-0.11833459135447902,0.327386660601873
78.82,-0.35503568752918635,-0.09880986158597152,0.3190268560526134
78.89,-0.34122481532924065,-0.07928513181746007,0.3106670515033521
78.96,-0.3274139431292977,-0.059760402048952624,0.3023072469540923
79.03,-0.313603070929352,-0.04023567228044116,0.29394744240483095
79.1,-0.2997921987294091,-0.020710942511933714,0.28558763785557134
79.17,-0.2859813265294634,-0.0011862127434222533,0.27722783330630996
79.24,-0.2721704543295205,0.018338517025085224,0.2688680287570504
79.31,-0.2583595821295747,0.03786324679359666,0.26050822420778896
79.38,-0.24454870992963185,0.05738797656210412,0.2521484196585294
79.45,-0.23073783772968612,0.07691270633061556,0.24378861510926805
79.52,-0.21692696552974322,0.09643743609912304,0.23542881056000828
79.59,-0.2031160933297975,0.11596216586763448,0.22706900601074692
79.66,-0.18930522112985454,0.13548689563614197,0.21870920146148734
79.73,-0.17549434892990884,0.15501162540465338,0.21034939691222604
79.8,-0.16168347672996594,0.17453635517316088,0.20198959236296637
79.87,-0.15288632599894753,0.1756269342442382,0.19362978781370502
79.94,-0.14408917526793089,0.1767175133153153,0.1852699832644453
80.01,-0.13529202453691247,0.17780809238639264,0.176910178715184
80.08,-0.12649487380589586,0.1788986714574697,0.1685503741659244
80.15,-0.11769772307487743,0.17998925052854703,0.16019056961666298
80.22,-0.10890057234386079,0.18107982959962413,0.1518307650674034
80.29,-0.10010342161284239,0.18217040867070147,0.14347096051814198
80.36,-0.09130627088182572,0.18326098774177857,0.13511115596888237
80.43,-0.0825091201508073,0.18435156681285586,0.12675135141962096
80.5,-0.07371196941979069,0.18544214588393299,0.11839154687036135
80.57,-0.06491481868877402,0.18653272495501008,0.11003174232110169
80.64,-0.05611766795775559,0.1876233040260874,0.10167193777184032
80.71,-0.04732051722673896,0.18871388309716453,0.09331213322258071
80.78,-0.03852336649572056,0.18980446216824182,0.08495232867331938
80.85,-0.029726215764703908,0.19089504123931894,0.07659252412405966
80.92,-0.02092906503368548,0.19198562031039623,0.06823271957479832
80.99,-0.012131914302668873,0.19307619938147336,0.05987291502553874
81.06,-0.003334763571650459,0.19416677845255068,0.05151311047627735
81.13,0.005462387159366192,0.19525735752362777,0.04315330592701767
81.2,0.014259537890384635,0.1963479365947051,0.03479350137775631
81.27,0.023056688621401242,0.1974385156657822,0.026433696828496677
81.34,0.031853839352419686,0.1985290947368595,0.018073892279235327
81.41,0.04065099008343633,0.19961967380793663,0.009714087729975665
81.48,0.04944814081445472,0.20071025287901395,0.001354283180714368
81.55,0.05824529154547136,0.20180083195009105,-0.0070055213685453225
81.62,0.06704244227648978,0.20289141102116837,-0.015365325917806703
81.69,0.07583959300750641,0.20398199009224546,-0.02372513046706628
81.76,0.08463674373852481,0.2050725691633228,-0.032084935016327636
81.83,0.09343389446954146,0.20616314823439988,-0.04044473956558732
81.9,0.1022310452005599,0.2072537273054772,-0.04880454411484868
81.97,0.1110281959315765,0.2083443063765543,-0.05716434866410831
82.04,0.11982534666259496,0.20943488544763164,-0.06552415321336966
82.11,0.1286224973936116,0.21052546451870874,-0.07388395776262932
82.18,0.13741964812463,0.21161604358978606,-0.08224376231189068
82.25,0.14621679885564665,0.21270662266086315,-0.09060356686115034
82.32,0.1550139495866633,0.21379720173194025,-0.09896337141041
82.39,0.1638111003176817,0.2148877808030176,-0.10732317595967132
82.46,0.1726082510486983,0.21597835987409467,-0.11568298050893096
82.53,0.18140540177971676,0.21706893894517199,-0.12404278505819231
82.6,0.1902025525107334,0.2181595180162491,-0.13240258960745196
82.67,0.19899970324175179,0.2192500970873264,-0.14076239415671332
82.74,0.20779685397276845,0.22034067615840353,-0.14912219870597296
82.81,0.21659400470378687,0.22143125522948084,-0.15748200325523434
82.88,0.22539115543480345,0.22252183430055794,-0.16584180780449398
82.95,0.23418830616582192,0.22361241337163526,-0.17420161235375534
83.02,0.2429854568968386,0.22470299244271236,-0.18256141690301497
83.09,0.251782607627857,0.22579357151378968,-0.19092122145227633
83.16,0.2605797583588736,0.22688415058486677,-0.199281026001536
83.23,0.26937690908989204,0.2279747296559441,-0.20764083055079735
83.3,0.2781740598209087,0.22906530872702122,-0.216000635100057
83.37,0.2869712105519271,0.23015588779809854,-0.22436043964931832
83.44,0.2957683612829437,0.23124646686917563,-0.23272024419857798
83.51,0.3045655120139621,0.23233704594025295,-0.24108004874783934
83.58,0.31336266274497876,0.23342762501133008,-0.24943985329709897
83.65,0.32215981347599726,0.2345182040824074,-0.25779965784636033
83.72,0.33095696420701387,0.23560878315348446,-0.26615946239562
83.79,0.33975411493803226,0.23669936222456178,-0.2745192669448813
83.86,0.3485512656690489,0.23778994129563893,-0.282879071494141
83.93,0.3573484164000673,0.23888052036671623,-0.2912388760434023
84.0,0.366145567131084,0.23997109943779332,-0.299598680592662
84.07,0.37494271786210065,0.24106167850887042,-0.30795848514192165
84.14,0.383739868593119,0.24215225757994774,-0.316318289691183
84.21,0.39253701932413565,0.24324283665102484,-0.32467809424044264
84.28,0.40133417005515404,0.24433341572210215,-0.333037898789704
84.35,0.4101313207861707,0.24542399479317925,-0.3413977033389637
84.42,0.4189284715171891,0.24651457386425657,-0.349757507888225
84.49,0.42772562224820576,0.2476051529353337,-0.3581173124374846
84.56,0.4408751438296344,0.26508790473682015,-0.35547349642742954
84.63,0.45402466541106035,0.28257065653830316,-0.35282968041737484
84.7,0.4671741869924889,0.3000534083397896,-0.35018586440731975
84.77,0.4803237085739149,0.31753616014127256,-0.3475420483972651
84.84,0.49347323015534345,0.33501891194275907,-0.34489823238720996
84.91,0.5066227517367694,0.35250166374424197,-0.34225441637715526
84.98,0.5197722733181981,0.36998441554572853,-0.33961060036710017
85.05,0.532921794899624,0.3874671673472114,-0.3369667843570455
85.12,0.5460713164810526,0.40494991914869793,-0.33432296834699043
85.19,0.5592208380624786,0.4224326709501809,-0.3316791523369358
85.26,0.5723703596439071,0.43991542275166734,-0.32903533632688065
85.33,0.585519881225333,0.45739817455315035,-0.326391520316826
85.4,0.5986694028067616,0.4748809263546368,-0.3237477043067709
85.47,0.6118189243881876,0.49236367815611976,-0.32110388829671627
85.54,0.6249684459696163,0.5098464299576062,-0.3184600722866611
85.61,0.6381179675510422,0.5273291817590892,-0.3158162562766065
85.68,0.6512674891324708,0.5448119335605756,-0.31317244026655133
85.75,0.6644170107138967,0.5622946853620586,-0.31052862425649674
85.82,0.6775665322953228,0.5797774371635416,-0.3078848082464421
85.89,0.6907160538767514,0.5972601889650281,-0.30524099223638695
85.96,0.7038655754581773,0.6147429407665109,-0.3025971762263323
86.03,0.7170150970396059,0.6322256925679974,-0.2999533602162772
86.1,0.7301646186210318,0.6497084443694804,-0.2973095442062225
86.17,0.7433141402024604,0.6671911961709669,-0.29466572819616743
86.24,0.7564636617838865,0.68467394797245,-0.2920219121861128
86.31,0.769613183365315,0.7021566997739365,-0.28937809617605764
86.38,0.7827627049467409,0.7196394515754193,-0.28673428016600305
86.45,0.7959122265281695,0.7371222033769058,-0.28409046415594785
86.52,0.8090617481095955,0.7546049551783888,-0.28144664814589326
86.59,0.8222112696910241,0.7720877069798752,-0.2788028321358381
86.66,0.8353607912724501,0.789570458781358,-0.27615901612578353
86.73,0.8485103128538786,0.8070532105828447,-0.27351520011572833
86.8,0.8616598344353047,0.8245359623843276,-0.27087138410567374
86.87,0.8748093560167333,0.8420187141858142,-0.26822756809561854
86.94,0.8879588775981593,0.859501465987297,-0.26558375208556395
87.01,0.9011083991795876,0.8769842177887834,-0.26293993607550875
87.08,0.9142579207610138,0.8944669695902665,-0.26029612006545416
87.15,0.9274074423424423,0.911949721391753,-0.257652304055399
87.22,0.9405569639238682,0.929432473193236,-0.25500848804534443
87.29,0.9537064855052968,0.9469152249947225,-0.25236467203528923
87.36,0.9668560070867228,0.9643979767962053,-0.24972085602523464
87.43,0.9800055286681513,0.9818807285976918,-0.2470770400151795
87.5,0.9931550502495774,0.9993634803991749,-0.24443322400512485
87.57,1.0063045718310033,1.0168462322006577,-0.24178940799507026
87.64,1.019454093412432,1.0343289840021441,-0.2391455919850151
87.71,1.0326036149938578,1.0518117358036272,-0.2365017759749605
87.78,1.0457531365752866,1.0692944876051136,-0.23385795996490535
87.85,1.0589026581567123,1.0867772394065967,-0.23121414395485074
87.92,1.072052179738141,1.104259991208083,-0.22857032794479556
87.99,1.085201701319567,1.121742743009566,-0.22592651193474095
88.06,1.0983512229009955,1.1392254948110525,-0.2232826959246858
88.13,1.1115007444824214,1.1567082466125354,-0.2206388799146312
88.2,1.1246502660638502,1.174190998414022,-0.21799506390457604
88.27,1.137799787645276,1.191673750215505,-0.21535124789452142
88.34,1.1509493092267047,1.2091565020169914,-0.21270743188446628
88.41,1.1640988308081306,1.2266392538184745,-0.21006361587441164
88.48,1.1772483523895592,1.244122005619961,-0.2074197998643565
88.55,1.190397873970985,1.2616047574214437,-0.2047759838543019
88.62,1.2035473955524139,1.2790875092229306,-0.20213216784424673
88.69,1.2166969171338395,1.2965702610244134,-0.1994883518341921
88.76,1.2298464387152683,1.3140530128258998,-0.19684453582413694
88.83,1.2429959602966942,1.3315357646273824,-0.19420071981408232
88.9,1.2561454818781228,1.3490185164288693,-0.19155690380402718
88.97,1.2692950034595487,1.366501268230352,-0.1889130877939726
89.04,1.2824445250409775,1.3839840200318387,-0.18626927178391742
89.11,1.2955940466224032,1.4014667718333216,-0.18362545577386283
89.18,1.308743568203832,1.418949523634808,-0.18098163976380766
89.25,1.308807202348818,1.4167792177528742,-0.17833782375375304
89.32,1.3088708364938042,1.4146089118709406,-0.1756940077436984
89.39,1.3089344706387904,1.4124386059890066,-0.17305019173364325
89.46,1.3089981047837764,1.4102683001070728,-0.17040637572358863
89.53,1.3090617389287627,1.4080979942251386,-0.1677625597135335
89.6,1.3091253730737489,1.405927688343205,-0.16511874370347887
89.67,1.3091890072187349,1.4037573824612708,-0.16247492769342373
89.74,1.309252641363721,1.4015870765793372,-0.1598311116833691
89.81,1.309316275508707,1.3994167706974032,-0.15718729567331396
89.88,1.3093799096536933,1.3972464648154694,-0.15454347966325935
89.95,1.3094435437986793,1.3950761589335354,-0.1518996636532042
90.02,1.3095071779436656,1.3929058530516016,-0.14925584764314956
90.09,1.3095708120886516,1.3907355471696679,-0.14661203163309441
90.16,1.3096344462336378,1.388565241287734,-0.14396821562303982
90.23,1.309698080378624,1.3863949354058,-0.14132439961298465
90.3,1.3097617145236102,1.3842246295238663,-0.13868058360293004
90.37,1.3098253486685962,1.382054323641932,-0.13603676759287486
90.44,1.3098889828135822,1.3798840177599985,-0.13339295158282027
90.51,1.3099526169585685,1.3777137118780645,-0.1307491355727651
90.58,1.3100162511035547,1.3755434059961307,-0.1281053195627105
90.65,1.3100798852485407,1.3733731001141967,-0.12546150355265534
90.72,1.310143519393527,1.3712027942322629,-0.12281768754260072
90.79,1.310207153538513,1.3690324883503289,-0.12017387153254558
90.86,1.310270787683499,1.3668621824683953,-0.11753005552249098
90.93,1.3103344218284854,1.3646918765864613,-0.1148862395124358
91.0,1.3103980559734714,1.3625215707045273,-0.1122424235023812
91.07,1.3104616901184578,1.3603512648225937,-0.10959860749232657
91.14,1.3105253242634438,1.3581809589406597,-0.10695479148227144
91.21,1.3105889584084298,1.356010653058726,-0.10431097547221681
91.28,1.310652592553416,1.353840347176792,-0.10166715946216166
91.35,1.310716226698402,1.3516700412948583,-0.09902334345210705
91.42,1.310779860843388,1.349499735412924,-0.09637952744205189
91.49,1.3108434949883745,1.3473294295309906,-0.09373571143199726
91.56,1.3109071291333605,1.3451591236490565,-0.09109189542194213
