,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
12.95,2.1685917789499114,2.031967121710257,0.003951361231411546,0.8706216914909428,0.6954440875494722
13.02,2.1599135501791586,2.0147792451251245,0.0069641457640962435,0.8720560262789709,0.6952359605942763
13.09,2.1512353214084055,1.997591368539992,0.010061408758690528,0.8734903610669991,0.6950278336390804
13.16,2.024358592417913,1.8927090534326765,0.013243637443550092,0.8749246958550271,0.6948197066838846
13.23,1.89748186342742,1.7878267383253608,0.016511319047030706,0.8763590306430553,0.6946115797286887
13.3,1.7706051344369274,1.6829444232180448,0.019864940797488156,0.8777933654310832,0.6944034527734928
13.37,1.6437284054464378,1.578062108110732,0.0233049899232781,0.8792277002191113,0.6941953258182969
13.44,1.5168516764559452,1.4731797930034163,0.02683195365275646,0.8806620350071395,0.6939871988631011
13.51,1.3899749474654524,1.3682974778961006,0.030446319214278917,0.8820963697951675,0.6937790719079051
13.58,1.2630982184749597,1.2634151627887849,0.03414857383620125,0.8835307045831955,0.6935709449527093
13.65,1.136221489484467,1.1585328476814691,0.037939204746879195,0.8849650393712236,0.6933628179975134
13.72,1.0093447604939745,1.0536505325741534,0.041818699174668475,0.8863993741592516,0.6931546910423176
13.79,0.8824680315034845,0.9487682174668403,0.045787544347924834,0.8878337089472796,0.6929465640871217
13.86,0.7555913025129919,0.8438859023595245,0.049846227495004156,0.8892680437353079,0.6927384371319258
13.93,0.628714573522499,0.7390035872522088,0.053995235844262086,0.8907023785233359,0.69253031017673
14.0,0.5018378445320064,0.6341212721448931,0.05823505662405451,0.8921367133113639,0.6923221832215342
14.07,0.3749611155415137,0.5292389570375774,0.06256617706273708,0.893571048099392,0.6921140562663383
14.14,0.24808438655102105,0.4243566419302618,0.06698908438866555,0.89500538288742,0.6919059293111424
14.21,0.12120765756052815,0.319474326822946,0.07150426583019572,0.8964397176754482,0.6916978023559466
14.28,-0.005669071429961314,0.21459201171563297,0.07611220861568319,0.8978740524634763,0.6914896754007507
14.35,-0.1325458004204541,0.1097096966083172,0.080813399973484,0.8993083872515043,0.6912815484455548
14.42,-0.2594225294109468,0.00482738150100151,0.08560832713195377,0.9007427220395323,0.6910734214903589
14.49,-0.38629925840143964,-0.10005493360631423,0.09049747731944824,0.9021770568275604,0.690865294535163
14.56,-0.5131759873919323,-0.20493724871362992,0.09548133776432319,0.9036113916155885,0.6906571675799671
14.63,-0.445689736717102,-0.19861374702515083,0.10056039569493438,0.9050457264036166,0.6904490406247713
14.7,-0.3782034860422733,-0.19229024533667194,0.10573513833963749,0.9064800611916446,0.6902409136695755
14.77,-0.310717235367443,-0.18596674364819285,0.11100605292678843,0.9079143959796726,0.6900327867143796
