tempo_s,phi_d,phi_e,x_m,y_m,theta_rad
2.2814562912582517,-10.36135919826241,6.375386709079748,0.023123755438041266,-0.010908496326050678,0.2831843238275045
2.2824564912982597,-10.585353459237359,6.445726637872111,0.023058679794386326,-0.010927433671851203,0.2793124653684002
2.2834566913382677,-10.80438364511459,6.514930692660323,0.022991019922339213,-0.010946839205681291,0.2753725159955207
2.2844568913782757,-11.01834055648743,6.582986832232653,0.02292083254677569,-0.010966670706825285,0.27136588686367835
2.2854570914182837,-11.227117381320346,6.649883229165017,0.02284817625158038,-0.010986885809708065,0.26729401717534285
2.2864572914582917,-11.430609749233088,6.7156082716153795,0.02277311146407943,-0.01100744208115914,0.2631583735788922
2.2874574914982997,-11.628715784630014,6.780150565075902,0.02269570043752979,-0.011028297097889998,0.25896044955389097
2.2884576915383077,-11.821336158646611,6.8434989340838275,0.0226160072316165,-0.011049408524039295,0.2547017647836716
2.2894578915783157,-12.008374139888598,6.9056424238902,0.022534097690914242,-0.011070734188638885,0.2503838645155035
2.2904580916183237,-12.189735643934084,6.966570302086327,0.022450039421274378,-0.011092232162852432,0.24600831890863734
2.2914582916583317,-12.36532928157526,7.026272060187953,0.022363901764104147,-0.011113860836837339,0.24157672237052227
2.2924584916983397,-12.535066405773138,7.084737415176955,0.02227575576851007,-0.011135578996080097,0.23709069288149556
2.2934586917383477,-12.698861157300724,7.141956311000465,0.02218567416128335,-0.011157345897054822,0.23255187130825367
2.2944588917783557,-12.856630509051392,7.197918920026746,0.022093731314710943,-0.011179121342054735,0.22796192070641735
2.2954590918183637,-13.008294308988058,7.252615644458605,0.022000003212201896,-0.011200865753046744,0.22332252561250973
2.2964592918583717,-13.15377532171104,7.306037117703147,0.02190456741172472,-0.011222540244399913,0.2186353913256715
2.2974594918983797,-13.292999268622253,7.3581742056987505,0.02180750300705777,-0.011244106694339763,0.21390224317944304
2.2984596919383877,-13.42589486666494,7.409018008198325,0.021708890586860853,-0.011265527814981677,0.2091248258039481
2.2994598919783957,-13.552393865617033,7.458559860009202,0.02160881219158268,-0.011286767220798554,0.2043049023788185
2.3004600920184037,-13.672431083919744,7.506791332189329,0.021507351268225082,-0.011307789495379979,0.1994442538772046
2.3014602920584117,-13.785944443020638,7.553704233199912,0.021404592622991322,-0.011328560256342698,0.19454467830122063
2.3024604920984197,-13.892875000213744,7.59929061001407,0.021300622371852086,-0.011349046218255133,0.18960798990917827
2.3034606921384277,-13.993166979958138,7.643542749181702,0.02119552788906914,-0.011369215253441867,0.18463601843496677
2.3044608921784357,-14.086767803658523,7.686453177850344,0.021089397753722736,-0.011389036450537748,0.17963060829994143
2.3054610922184438,-14.173628117891074,7.728014664742059,0.020982321694294998,-0.011408480170665173,0.17459361781768645
2.3064612922584518,-14.253701821059314,7.768220221086115,0.02087439053136754,-0.011427518101112501,0.16952691839202222
2.3074614922984598,-14.326946088464837,7.807063101507683,0.02076569611849731,-0.011446123306396229,0.16443239370863014
2.3084616923384678,-14.393321395779507,7.844536804872136,0.020656331281340392,-0.011464270276594572,0.15931193892067208
2.3094618923784758,-14.45279154090534,7.880635075085291,0.020546389755098926,-0.011481934972845472,0.1541674598287846
2.3104620924184838,-14.505323664210064,7.91535190184928,0.020435966120371515,-0.011499094869907687,0.14900087205583082
2.3114622924584918,-14.550888267126695,7.94868152137424,0.020325155737492558,-0.011515728995689629,0.14381410021679622
2.3124624924984998,-14.589459229106016,7.980618417045527,0.020214054679450606,-0.011531817967656828,0.1386090770842171
2.313462692538508,-14.62101382291261,8.01115732004688,0.02010275966348034,-0.011547344026035456,0.1333877427495328
2.314462892578516,-14.645532728254715,8.040293209939085,0.019991367981426922,-0.011562291063736128,0.1281520437807552
2.315463092618524,-14.66300004373996,8.068021315194382,0.01987997742898526,-0.011576644652929182,0.12290393237685135
2.316463292658532,-14.673403297149374,8.094337113686677,0.019768686233920325,-0.01159039206820992,0.1176453655192365
2.31746349269854,-14.676733454023045,8.119236333137367,0.01965759298337767,-0.011603522306299692,0.11237830412077704
2.318463692738548,-14.672984924551654,8.14271495151714,0.019546796550396234,-0.011616026102236315,0.10710471217270405
2.319463892778556,-14.662155568768911,8.164769197403322,0.019436396019737852,-0.011627895942015107,0.10182655588983971
