,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
40.04,1.97,1.36,0.54,-1.17,0.0
40.11,1.97,1.36,0.53,-0.31,0.0
40.18,1.97,1.36,0.53,-0.2,0.0
40.25,1.97,1.36,0.52,-0.2,0.0
40.32,1.97,1.36,0.52,0.0,0.0
40.39,1.97,1.36,0.52,0.0,0.0
40.46,1.97,1.36,0.52,0.0,0.0
40.53,1.97,1.36,0.52,0.0,0.0
40.6,1.97,1.36,0.52,0.0,0.0
40.67,1.97,1.36,0.52,0.0,0.0
40.74,1.97,1.36,0.52,0.0,0.0
40.81,1.97,1.36,0.52,0.0,0.0
40.88,1.97,1.36,0.52,0.0,0.0
40.95,1.97,1.36,0.52,0.0,0.0
41.02,1.97,1.36,0.52,0.0,0.0
41.09,1.97,1.36,0.52,0.0,0.0
41.16,1.97,1.36,0.52,0.0,0.0
41.23,1.97,1.36,0.52,0.0,0.0
41.3,1.97,1.36,0.52,0.0,0.0
41.37,1.97,1.36,0.52,0.0,0.0
41.44,1.97,1.36,0.52,0.0,0.0
41.51,1.97,1.36,0.52,0.0,0.0
41.58,1.97,1.36,0.52,0.0,0.0
41.65,1.97,1.36,0.52,0.0,-0.03
41.72,1.97,1.36,0.52,0.0,0.0
41.79,1.97,1.36,0.52,0.0,0.0
41.86,1.97,1.36,0.52,0.0,0.0
41.93,1.97,1.36,0.52,0.0,0.0
42.0,1.97,1.36,0.52,0.0,0.0
42.07,1.97,1.36,0.52,0.0,0.0
42.14,1.97,1.36,0.52,0.0,0.0
42.21,1.97,1.36,0.52,0.0,0.0
42.28,1.97,1.36,0.52,0.0,0.0
42.35,1.97,1.36,0.52,0.0,0.0
42.42,1.97,1.36,0.52,0.0,0.0
42.49,1.97,1.36,0.52,0.0,0.0
42.56,1.97,1.36,0.52,0.0,0.0
42.63,1.97,1.36,0.52,0.0,0.0
42.7,1.97,1.36,0.52,0.0,0.0
42.77,1.97,1.36,0.52,0.0,0.0
42.84,1.97,1.36,0.52,0.0,0.0
42.91,1.97,1.36,0.52,0.0,-0.03
42.98,1.97,1.36,0.52,0.0,0.0
43.05,1.97,1.36,0.52,0.0,0.0
43.12,1.97,1.36,0.52,0.0,0.0
43.19,1.97,1.36,0.52,0.0,0.0
43.26,1.97,1.36,0.52,0.0,0.0
43.33,1.97,1.36,0.52,0.0,0.0
43.4,1.97,1.36,0.52,0.0,-0.03
43.47,1.96,1.36,0.55,0.0,-1.14
43.54,1.96,1.35,0.58,0.0,-1.76
43.61,1.96,1.35,0.62,0.0,-2.23
43.68,1.96,1.35,0.67,0.0,-2.23
43.75,1.96,1.35,0.7,0.0,-1.87
43.82,1.95,1.35,0.74,0.0,-1.76
43.89,1.95,1.35,0.77,0.0,-1.59
43.96,1.95,1.35,0.8,0.0,-1.76
44.03,1.95,1.34,0.84,0.0,-1.76
44.1,1.95,1.34,0.88,0.0,-2.4
44.17,1.95,1.34,0.93,0.0,-2.43
44.24,1.94,1.34,0.98,0.0,-2.73
44.31,1.94,1.33,1.03,-0.03,-2.48
44.38,1.94,1.33,1.07,0.0,-1.9
44.45,1.94,1.33,1.09,0.0,-1.14
44.52,1.94,1.33,1.09,0.0,-0.08
44.59,1.94,1.33,1.09,0.0,0.0
44.66,1.94,1.33,1.09,0.0,0.0
44.73,1.94,1.33,1.09,0.0,0.0
44.8,1.94,1.33,1.09,0.0,0.0
44.87,1.94,1.33,1.09,0.0,0.0
44.94,1.94,1.33,1.09,0.0,0.0
45.01,1.94,1.33,1.09,0.0,0.0
45.08,1.94,1.33,1.09,-0.03,0.0
45.15,1.94,1.33,1.09,-0.11,0.0
45.22,1.94,1.33,1.08,-0.17,0.0
45.29,1.94,1.33,1.08,0.0,0.0
45.36,1.94,1.33,1.08,-0.03,0.0
45.43,1.94,1.33,1.08,-0.25,0.0
45.5,1.94,1.33,1.08,-0.03,0.0
45.57,1.94,1.33,1.08,-0.11,0.0
45.64,1.94,1.33,1.07,-0.5,0.0
45.71,1.94,1.33,1.05,-0.92,0.0
45.78,1.94,1.33,1.02,-1.56,0.0
45.85,1.94,1.33,1.0,-1.2,0.0
45.92,1.94,1.33,0.97,-1.14,0.0
45.99,1.94,1.32,0.95,-1.37,0.0
46.06,1.94,1.32,0.93,-0.81,0.0
46.13,1.94,1.32,0.92,-0.7,0.0
46.2,1.93,1.32,0.91,-0.67,0.0
46.27,1.93,1.32,0.88,-1.37,0.0
46.34,1.93,1.32,0.85,-1.53,0.0
46.41,1.93,1.32,0.81,-1.98,-0.03
46.48,1.93,1.32,0.77,-2.09,-0.14
46.55,1.93,1.31,0.72,-2.51,0.0
46.62,1.92,1.31,0.67,-2.65,0.0
46.69,1.92,1.31,0.63,-2.45,0.0
46.76,1.92,1.31,0.58,-2.15,0.0
46.83,1.92,1.31,0.57,-1.39,-0.86
46.9,1.92,1.31,0.61,-0.28,-1.92
46.97,1.91,1.3,0.64,-0.42,-2.04
47.04,1.91,1.3,0.66,-0.7,-2.12
47.11,1.91,1.3,0.69,-0.03,-1.45
47.18,1.91,1.3,0.72,0.0,-1.31
47.25,1.91,1.3,0.74,-0.33,-1.53
47.32,1.9,1.3,0.74,-1.12,-1.14
47.39,1.9,1.29,0.73,-2.45,-2.03
47.46,1.9,1.29,0.73,-2.7,-2.4
47.53,1.89,1.28,0.73,-2.37,-2.68
47.6,1.89,1.28,0.74,-2.4,-2.93
47.67,1.88,1.28,0.75,-2.15,-2.23
47.74,1.88,1.27,0.75,-2.01,-2.12
47.81,1.88,1.27,0.75,-1.98,-2.15
47.88,1.87,1.27,0.75,-1.59,-1.78
47.95,1.87,1.26,0.76,-1.81,-2.09
48.02,1.87,1.26,0.76,-1.53,-1.76
48.09,1.86,1.26,0.77,-1.84,-2.06
48.16,1.86,1.26,0.77,-1.92,-1.98
48.23,1.86,1.25,0.77,-2.12,-2.29
48.3,1.85,1.25,0.78,-2.17,-2.4
48.37,1.85,1.24,0.78,-2.29,-2.34
48.44,1.84,1.24,0.79,-2.09,-2.48
48.51,1.84,1.24,0.79,-2.09,-2.56
48.58,1.84,1.23,0.81,-1.78,-2.37
48.65,1.83,1.23,0.82,-1.67,-2.29
48.72,1.83,1.23,0.83,-1.92,-2.29
48.79,1.83,1.22,0.83,-2.06,-2.06
48.86,1.82,1.22,0.83,-2.31,-2.37
48.93,1.82,1.21,0.82,-2.42,-2.26
49.0,1.82,1.21,0.82,-2.42,-2.37
49.07,1.81,1.21,0.83,-2.29,-2.62
49.14,1.81,1.2,0.84,-1.62,-2.2
49.21,1.81,1.2,0.85,-1.84,-2.23
49.28,1.8,1.19,0.86,-1.7,-2.2
49.35,1.8,1.19,0.86,-1.64,-1.78
49.42,1.8,1.19,0.86,-1.7,-1.87
49.49,1.79,1.19,0.86,-1.7,-1.78
49.56,1.79,1.18,0.86,-1.95,-1.9
49.63,1.79,1.18,0.86,-1.92,-1.76
49.7,1.79,1.17,0.86,-1.98,-2.01
49.77,1.78,1.17,0.86,-2.2,-1.95
49.84,1.78,1.17,0.86,-2.09,-2.09
49.91,1.78,1.16,0.85,-2.23,-1.87
49.98,1.77,1.16,0.85,-1.95,-1.87
50.05,1.77,1.16,0.84,-2.17,-1.84
50.12,1.77,1.15,0.84,-1.84,-1.9
50.19,1.76,1.15,0.84,-1.84,-1.7
50.26,1.76,1.15,0.84,-1.7,-1.67
50.33,1.76,1.14,0.83,-1.78,-1.53
50.4,1.76,1.14,0.84,-1.56,-1.67
50.47,1.75,1.14,0.83,-1.81,-1.28
50.54,1.75,1.14,0.83,-1.56,-1.7
50.61,1.75,1.13,0.83,-1.95,-1.81
50.68,1.74,1.13,0.83,-1.81,-1.92
50.75,1.74,1.13,0.83,-1.84,-1.7
50.82,1.74,1.12,0.83,-1.81,-1.92
50.89,1.74,1.12,0.82,-1.81,-1.53
50.96,1.73,1.12,0.82,-1.73,-1.76
51.03,1.73,1.11,0.82,-1.81,-1.7
51.1,1.73,1.11,0.82,-1.73,-1.84
51.17,1.72,1.11,0.82,-1.92,-1.87
51.24,1.72,1.1,0.82,-2.09,-2.03
51.31,1.72,1.1,0.82,-2.12,-1.9
51.38,1.71,1.1,0.81,-2.4,-2.17
51.45,1.71,1.09,0.81,-2.06,-1.84
51.52,1.71,1.09,0.81,-2.29,-2.23
51.59,1.7,1.09,0.8,-2.09,-1.76
51.66,1.7,1.08,0.8,-2.15,-2.09
51.73,1.7,1.08,0.79,-2.26,-1.87
51.8,1.69,1.08,0.79,-1.95,-2.01
51.87,1.69,1.07,0.79,-2.17,-1.95
51.94,1.69,1.07,0.79,-2.03,-2.03
52.01,1.68,1.06,0.78,-2.34,-1.76
52.08,1.68,1.06,0.76,-2.2,-1.59
52.15,1.68,1.06,0.76,-1.92,-1.48
52.22,1.67,1.06,0.75,-1.76,-1.62
52.29,1.67,1.05,0.75,-1.67,-1.51
52.36,1.67,1.05,0.75,-1.98,-1.95
52.43,1.66,1.05,0.74,-2.12,-1.76
52.5,1.66,1.04,0.74,-2.45,-2.06
52.57,1.66,1.04,0.73,-2.4,-1.92
52.64,1.65,1.04,0.72,-2.56,-2.17
52.71,1.65,1.03,0.71,-2.56,-2.31
52.78,1.64,1.03,0.71,-2.42,-2.26
52.85,1.64,1.03,0.71,-2.2,-2.31
52.92,1.64,1.02,0.71,-2.45,-2.23
52.99,1.63,1.02,0.7,-2.4,-2.23
53.06,1.63,1.01,0.7,-2.54,-2.4
53.13,1.62,1.01,0.7,-2.51,-2.31
53.2,1.62,1.01,0.7,-2.45,-2.37
53.27,1.61,1.0,0.7,-2.28,-2.23
53.34,1.61,1.0,0.69,-2.37,-2.23
53.41,1.61,1.0,0.69,-2.17,-2.15
53.48,1.6,0.99,0.69,-2.06,-1.98
53.55,1.6,0.99,0.69,-2.23,-2.06
53.62,1.59,0.99,0.69,-2.01,-1.92
53.69,1.59,0.98,0.68,-2.2,-2.03
53.76,1.59,0.98,0.68,-2.06,-2.15
53.83,1.58,0.98,0.68,-2.03,-1.9
53.9,1.58,0.97,0.68,-2.26,-2.17
53.97,1.58,0.97,0.68,-2.01,-1.92
54.04,1.57,0.97,0.68,-2.23,-2.29
54.11,1.57,0.96,0.68,-2.54,-2.56
54.18,1.56,0.96,0.68,-2.54,-2.54
54.25,1.56,0.96,0.68,-2.65,-2.62
54.32,1.55,0.95,0.68,-2.73,-2.68
54.39,1.55,0.95,0.68,-2.17,-2.12
54.46,1.54,0.95,0.68,-2.04,-2.4
54.53,1.54,0.94,0.69,-1.84,-2.17
54.6,1.54,0.94,0.69,-2.29,-2.45
54.67,1.53,0.94,0.7,-2.62,-2.79
54.74,1.53,0.93,0.7,-2.81,-2.9
54.81,1.52,0.93,0.7,-2.54,-2.59
54.88,1.52,0.92,0.7,-2.29,-2.31
54.95,1.51,0.92,0.71,-1.95,-2.23
55.02,1.51,0.92,0.71,-2.06,-2.03
55.09,1.51,0.91,0.71,-2.03,-2.12
55.16,1.5,0.91,0.7,-2.26,-2.12
55.23,1.5,0.91,0.7,-2.45,-2.01
55.3,1.49,0.9,0.69,-2.48,-2.26
55.37,1.49,0.9,0.69,-2.37,-2.23
55.44,1.48,0.9,0.69,-2.51,-2.56
55.51,1.48,0.89,0.7,-2.2,-2.51
55.58,1.48,0.89,0.7,-2.51,-2.59
55.65,1.47,0.88,0.7,-2.65,-2.7
55.72,1.47,0.88,0.7,-2.59,-2.65
55.79,1.46,0.88,0.7,-2.51,-2.65
55.86,1.46,0.87,0.7,-2.4,-2.48
55.93,1.45,0.87,0.71,-2.06,-2.4
56.0,1.45,0.87,0.71,-2.15,-2.23
56.07,1.44,0.86,0.7,-2.23,-1.84
56.14,1.44,0.86,0.7,-2.03,-2.01
56.21,1.44,0.86,0.7,-2.15,-2.06
56.28,1.43,0.85,0.7,-2.2,-2.31
56.35,1.43,0.85,0.7,-2.31,-2.17
56.42,1.42,0.85,0.7,-2.43,-2.4
56.49,1.42,0.84,0.71,-2.12,-2.42
56.56,1.42,0.84,0.71,-2.06,-2.2
56.63,1.41,0.84,0.71,-2.4,-2.2
56.7,1.41,0.83,0.7,-2.51,-2.42
56.77,1.4,0.83,0.7,-2.54,-2.48
56.84,1.4,0.82,0.7,-2.56,-2.56
56.91,1.39,0.82,0.71,-2.56,-2.7
56.98,1.39,0.82,0.71,-2.48,-2.59
57.05,1.39,0.81,0.71,-2.42,-2.4
57.12,1.38,0.81,0.71,-2.29,-2.43
57.19,1.38,0.8,0.71,-2.4,-2.31
57.26,1.37,0.8,0.71,-2.4,-2.45
57.33,1.37,0.8,0.71,-2.56,-2.65
57.4,1.36,0.79,0.71,-2.45,-2.34
57.47,1.36,0.79,0.71,-2.4,-2.23
57.54,1.36,0.79,0.71,-1.81,-1.92
57.61,1.35,0.78,0.7,-2.26,-1.92
57.68,1.35,0.78,0.7,-1.81,-1.95
57.75,1.35,0.78,0.7,-1.78,-1.67
57.82,1.34,0.78,0.71,-1.67,-1.84
57.89,1.34,0.77,0.7,-2.12,-1.84
57.96,1.33,0.77,0.7,-2.09,-2.03
58.03,1.33,0.77,0.7,-2.09,-2.09
58.1,1.33,0.76,0.7,-2.2,-2.12
58.17,1.32,0.76,0.7,-2.23,-2.17
58.24,1.32,0.76,0.69,-2.45,-2.12
58.31,1.31,0.75,0.69,-2.34,-2.23
58.38,1.31,0.75,0.68,-2.29,-2.12
58.45,1.31,0.75,0.68,-2.43,-2.15
58.52,1.3,0.74,0.68,-2.23,-2.2
58.59,1.3,0.74,0.68,-2.03,-1.87
58.66,1.29,0.74,0.68,-2.17,-2.2
58.73,1.29,0.73,0.67,-1.9,-1.76
58.8,1.29,0.73,0.67,-2.4,-2.31
58.87,1.28,0.73,0.67,-2.12,-1.92
58.94,1.28,0.72,0.66,-2.2,-2.06
59.01,1.27,0.72,0.67,-2.42,-2.45
59.08,1.27,0.72,0.66,-2.15,-2.09
59.15,1.27,0.71,0.66,-2.29,-2.29
59.22,1.26,0.71,0.66,-2.15,-1.87
59.29,1.26,0.71,0.66,-1.84,-1.81
59.36,1.26,0.71,0.65,-2.17,-1.78
59.43,1.25,0.7,0.65,-2.04,-1.9
59.5,1.25,0.7,0.64,-2.56,-2.2
59.57,1.24,0.7,0.64,-2.7,-2.45
59.64,1.24,0.69,0.63,-2.76,-2.23
59.71,1.23,0.69,0.61,-2.65,-1.9
59.78,1.23,0.69,0.61,-2.43,-2.2
59.85,1.22,0.68,0.61,-2.31,-2.37
59.92,1.22,0.68,0.62,-2.31,-2.81
59.99,1.21,0.67,0.62,-2.62,-2.87
60.06,1.21,0.67,0.62,-2.7,-2.76
60.13,1.2,0.67,0.62,-2.37,-2.42
60.2,1.2,0.66,0.62,-2.31,-2.23
60.27,1.2,0.66,0.63,-1.84,-2.12
60.34,1.19,0.66,0.62,-1.98,-1.62
60.41,1.19,0.66,0.62,-1.98,-1.84
60.48,1.18,0.65,0.61,-2.2,-1.92
60.55,1.18,0.65,0.61,-2.34,-2.37
60.62,1.17,0.65,0.61,-2.31,-2.26
60.69,1.17,0.64,0.61,-2.37,-2.29
60.76,1.17,0.64,0.61,-2.48,-2.48
60.83,1.16,0.64,0.61,-2.15,-2.15
60.9,1.16,0.63,0.61,-2.37,-2.43
60.97,1.15,0.63,0.62,-2.37,-2.51
61.04,1.15,0.63,0.62,-2.34,-2.4
61.11,1.14,0.62,0.62,-2.56,-2.54
61.18,1.14,0.62,0.62,-2.42,-2.68
61.25,1.13,0.62,0.62,-2.23,-2.31
61.32,1.13,0.61,0.62,-2.31,-2.26
61.39,1.12,0.61,0.63,-2.2,-2.42
61.46,1.12,0.61,0.62,-2.23,-2.2
61.53,1.12,0.61,0.62,-2.31,-2.2
61.6,1.11,0.6,0.62,-2.09,-2.03
61.67,1.11,0.6,0.62,-2.01,-1.76
61.74,1.1,0.6,0.62,-1.98,-2.15
61.81,1.1,0.59,0.62,-2.03,-1.98
61.88,1.1,0.59,0.62,-2.34,-2.34
61.95,1.09,0.59,0.62,-2.17,-2.06
62.02,1.09,0.58,0.61,-2.56,-2.26
62.09,1.08,0.58,0.61,-2.73,-2.62
62.16,1.08,0.58,0.61,-2.54,-2.4
62.23,1.07,0.57,0.6,-2.65,-2.54
62.3,1.07,0.57,0.6,-2.7,-2.56
62.37,1.06,0.57,0.6,-2.31,-2.03
62.44,1.06,0.56,0.6,-2.15,-2.2
62.51,1.05,0.56,0.6,-2.51,-2.51
62.58,1.05,0.56,0.6,-2.4,-2.42
62.65,1.04,0.55,0.6,-2.7,-2.59
62.72,1.04,0.55,0.59,-2.7,-2.54
62.79,1.03,0.55,0.59,-2.03,-2.12
62.86,1.03,0.55,0.6,-2.01,-2.54
62.93,1.03,0.54,0.61,-1.73,-1.92
63.0,1.02,0.54,0.61,-2.15,-2.2
63.07,1.02,0.54,0.61,-2.42,-2.37
63.14,1.01,0.53,0.6,-2.45,-2.28
63.21,1.01,0.53,0.6,-2.56,-2.37
63.28,1.0,0.53,0.6,-2.45,-2.43
63.35,1.0,0.52,0.59,-2.31,-2.03
63.42,0.99,0.52,0.59,-2.06,-2.01
63.49,0.99,0.52,0.59,-2.42,-2.26
63.56,0.98,0.52,0.59,-2.23,-2.17
63.63,0.98,0.51,0.59,-2.45,-2.45
63.7,0.98,0.51,0.59,-2.48,-2.37
63.77,0.97,0.51,0.59,-2.17,-2.34
63.84,0.97,0.5,0.59,-2.43,-2.51
63.91,0.96,0.5,0.59,-2.42,-2.51
63.98,0.96,0.5,0.59,-2.06,-2.12
64.05,0.95,0.49,0.59,-2.4,-2.34
64.12,0.95,0.49,0.6,-2.06,-2.34
64.19,0.94,0.49,0.6,-1.87,-2.12
64.26,0.94,0.48,0.61,-2.06,-2.23
64.33,0.94,0.48,0.61,-1.9,-1.81
64.4,0.93,0.48,0.61,-2.26,-2.26
64.47,0.93,0.48,0.61,-2.03,-2.17
64.54,0.92,0.47,0.61,-2.4,-2.48
64.61,0.92,0.47,0.61,-2.51,-2.42
64.68,0.91,0.47,0.6,-2.42,-2.23
64.75,0.91,0.46,0.6,-2.48,-2.43
64.82,0.9,0.46,0.6,-2.45,-2.17
64.89,0.9,0.46,0.6,-2.23,-2.2
64.96,0.9,0.45,0.6,-2.26,-2.29
65.03,0.89,0.45,0.59,-2.12,-1.81
65.1,0.89,0.45,0.59,-2.15,-2.06
65.17,0.88,0.45,0.59,-2.48,-2.29
65.24,0.88,0.44,0.59,-2.2,-2.15
65.31,0.87,0.44,0.58,-2.65,-2.48
65.38,0.87,0.44,0.57,-2.42,-1.92
65.45,0.86,0.43,0.58,-2.01,-2.26
65.52,0.86,0.43,0.57,-1.95,-1.81
65.59,0.86,0.43,0.58,-1.67,-1.76
65.66,0.85,0.43,0.56,-2.17,-1.48
65.73,0.85,0.42,0.55,-2.04,-1.51
65.8,0.85,0.42,0.54,-2.37,-1.59
65.87,0.84,0.42,0.53,-2.45,-1.9
65.94,0.84,0.42,0.52,-2.34,-1.87
66.01,0.83,0.41,0.52,-2.4,-2.37
66.08,0.83,0.41,0.52,-2.48,-2.51
66.15,0.82,0.41,0.52,-2.17,-2.06
66.22,0.82,0.41,0.51,-2.45,-2.4
66.29,0.81,0.4,0.51,-2.59,-2.17
66.36,0.81,0.4,0.51,-2.42,-2.4
66.43,0.8,0.4,0.51,-2.4,-2.65
66.5,0.8,0.39,0.51,-2.31,-2.54
66.57,0.79,0.39,0.52,-2.12,-2.2
66.64,0.79,0.39,0.52,-2.34,-2.45
66.71,0.78,0.39,0.52,-1.89,-2.06
66.78,0.78,0.38,0.53,-2.09,-2.34
66.85,0.77,0.38,0.53,-2.28,-2.34
66.92,0.77,0.38,0.53,-2.03,-2.2
66.99,0.77,0.38,0.54,-2.23,-2.45
67.06,0.76,0.37,0.54,-1.95,-2.15
67.13,0.76,0.37,0.54,-1.78,-1.95
67.2,0.75,0.37,0.55,-1.95,-2.31
67.27,0.75,0.37,0.55,-1.76,-1.87
67.34,0.74,0.36,0.55,-2.37,-2.51
67.41,0.74,0.36,0.56,-2.54,-2.59
67.48,0.73,0.36,0.55,-2.81,-2.76
67.55,0.73,0.35,0.55,-2.98,-2.87
67.62,0.72,0.35,0.55,-2.84,-2.87
67.69,0.72,0.35,0.56,-2.37,-2.59
67.76,0.71,0.34,0.56,-2.2,-2.37
67.83,0.71,0.34,0.56,-2.4,-2.31
67.9,0.7,0.34,0.56,-2.28,-2.2
67.97,0.7,0.33,0.55,-2.4,-2.23
68.04,0.69,0.33,0.55,-2.45,-2.48
68.11,0.69,0.33,0.56,-2.29,-2.34
68.18,0.68,0.33,0.56,-2.26,-2.37
68.25,0.68,0.32,0.56,-1.95,-2.34
68.32,0.68,0.32,0.56,-2.06,-1.81
68.39,0.67,0.32,0.56,-2.03,-1.78
68.46,0.67,0.32,0.54,-2.01,-1.23
68.53,0.67,0.31,0.53,-1.95,-1.45
68.6,0.66,0.31,0.52,-1.92,-1.42
68.67,0.66,0.31,0.51,-2.31,-1.84
68.74,0.65,0.31,0.51,-2.26,-2.09
68.81,0.65,0.3,0.5,-2.51,-2.23
68.88,0.64,0.3,0.49,-2.45,-2.03
68.95,0.64,0.3,0.49,-2.48,-2.2
69.02,0.63,0.3,0.48,-2.56,-2.26
69.09,0.63,0.29,0.48,-2.51,-2.23
69.16,0.62,0.29,0.48,-2.4,-2.4
69.23,0.62,0.29,0.48,-2.29,-2.26
69.3,0.61,0.29,0.48,-2.43,-2.4
69.37,0.61,0.28,0.48,-2.23,-2.37
69.44,0.6,0.28,0.48,-2.34,-2.29
69.51,0.6,0.28,0.48,-2.4,-2.4
69.58,0.59,0.28,0.48,-2.17,-2.23
69.65,0.59,0.27,0.48,-2.06,-2.12
69.72,0.58,0.27,0.48,-1.98,-2.15
69.79,0.58,0.27,0.48,-2.03,-1.81
69.86,0.58,0.27,0.48,-1.92,-1.98
69.93,0.57,0.26,0.48,-1.78,-1.98
70.0,0.57,0.26,0.49,-2.2,-2.34
70.07,0.56,0.26,0.49,-2.42,-2.42
70.14,0.56,0.26,0.49,-2.62,-2.59
70.21,0.55,0.25,0.49,-2.76,-2.76
70.28,0.55,0.25,0.49,-2.54,-2.76
70.35,0.54,0.25,0.5,-2.42,-2.68
70.42,0.54,0.24,0.5,-2.37,-2.62
70.49,0.53,0.24,0.51,-2.23,-2.54
70.56,0.53,0.24,0.51,-2.4,-2.51
70.63,0.52,0.24,0.5,-2.65,-2.37
70.7,0.52,0.23,0.5,-2.56,-2.31
70.77,0.51,0.23,0.5,-2.42,-2.59
70.84,0.5,0.23,0.5,-2.29,-2.31
70.91,0.5,0.23,0.51,-1.9,-2.31
70.98,0.5,0.22,0.51,-2.2,-2.31
71.05,0.49,0.22,0.51,-2.01,-1.92
71.12,0.49,0.22,0.51,-2.29,-2.06
71.19,0.48,0.22,0.5,-2.45,-1.9
71.26,0.48,0.21,0.49,-2.37,-1.9
71.33,0.47,0.21,0.48,-2.45,-2.23
71.4,0.47,0.21,0.48,-2.37,-2.34
71.47,0.46,0.21,0.48,-2.12,-2.2
71.54,0.46,0.2,0.48,-2.37,-1.95
71.61,0.45,0.2,0.47,-2.62,-2.26
71.68,0.45,0.2,0.46,-2.42,-2.15
71.75,0.44,0.2,0.46,-2.37,-2.17
71.82,0.44,0.19,0.46,-2.42,-2.37
71.89,0.43,0.19,0.46,-2.17,-2.06
71.96,0.43,0.19,0.46,-2.31,-2.43
72.03,0.42,0.19,0.46,-2.34,-2.31
72.1,0.42,0.18,0.46,-2.15,-2.17
72.17,0.41,0.18,0.46,-2.4,-2.51
72.24,0.41,0.18,0.46,-2.34,-2.26
72.31,0.41,0.18,0.46,-2.17,-2.09
72.38,0.4,0.17,0.46,-2.34,-2.29
72.45,0.4,0.17,0.45,-1.98,-1.84
72.52,0.39,0.17,0.45,-2.2,-2.09
72.59,0.39,0.17,0.45,-2.51,-2.31
72.66,0.38,0.16,0.45,-2.42,-2.45
72.73,0.38,0.16,0.45,-2.73,-2.68
72.8,0.37,0.16,0.44,-2.65,-2.51
72.87,0.36,0.16,0.44,-2.4,-2.34
72.94,0.36,0.15,0.45,-2.31,-2.45
73.01,0.35,0.15,0.44,-2.31,-2.17
73.08,0.35,0.15,0.45,-2.06,-2.23
73.15,0.35,0.15,0.45,-2.37,-2.51
73.22,0.34,0.14,0.45,-2.31,-2.37
73.29,0.33,0.14,0.45,-2.45,-2.4
73.36,0.33,0.14,0.45,-2.48,-2.54
73.43,0.32,0.14,0.45,-2.01,-2.15
73.5,0.32,0.14,0.46,-1.9,-2.43
73.57,0.32,0.13,0.47,-2.26,-2.59
73.64,0.31,0.13,0.47,-2.31,-2.42
73.71,0.3,0.13,0.47,-2.48,-2.48
73.78,0.3,0.12,0.47,-2.48,-2.4
73.85,0.3,0.12,0.46,-2.09,-1.78
73.92,0.29,0.12,0.46,-2.17,-2.01
73.99,0.29,0.12,0.46,-2.09,-1.98
74.06,0.28,0.12,0.46,-2.34,-2.34
74.13,0.28,0.11,0.46,-2.45,-2.28
74.2,0.27,0.11,0.45,-2.37,-2.12
74.27,0.27,0.11,0.45,-2.56,-2.43
74.34,0.26,0.11,0.44,-2.73,-2.2
74.41,0.26,0.1,0.44,-2.26,-2.2
74.48,0.25,0.1,0.44,-2.29,-2.45
74.55,0.25,0.1,0.43,-2.37,-2.09
74.62,0.24,0.1,0.44,-2.26,-2.31
74.69,0.24,0.09,0.44,-2.4,-2.54
74.76,0.23,0.09,0.43,-2.34,-2.12
74.83,0.23,0.09,0.43,-2.26,-2.26
74.9,0.22,0.09,0.43,-2.34,-2.2
74.97,0.22,0.09,0.43,-2.2,-2.01
75.04,0.21,0.08,0.43,-2.09,-2.23
75.11,0.21,0.08,0.42,-2.09,-1.81
75.18,0.2,0.08,0.43,-1.81,-1.95
75.25,0.2,0.08,0.42,-2.26,-1.9
75.32,0.19,0.08,0.42,-2.42,-2.37
75.39,0.19,0.07,0.41,-2.51,-2.26
75.46,0.18,0.07,0.41,-2.7,-2.45
75.53,0.18,0.07,0.41,-2.9,-2.73
75.6,0.17,0.07,0.4,-2.59,-2.45
75.67,0.17,0.06,0.4,-2.31,-2.34
75.74,0.16,0.06,0.4,-2.51,-2.43
75.81,0.16,0.06,0.4,-2.45,-2.34
75.88,0.15,0.06,0.4,-2.56,-2.37
75.95,0.14,0.05,0.4,-2.62,-2.68
76.02,0.14,0.05,0.4,-2.31,-2.37
76.09,0.13,0.05,0.4,-2.01,-2.29
76.16,0.13,0.05,0.41,-2.17,-2.48
76.23,0.13,0.05,0.41,-2.06,-2.2
76.3,0.12,0.04,0.42,-2.31,-2.48
76.37,0.11,0.04,0.42,-2.2,-2.54
76.44,0.11,0.04,0.42,-2.62,-2.45
76.51,0.1,0.04,0.41,-2.62,-2.12
76.58,0.1,0.03,0.4,-2.68,-2.06
76.65,0.09,0.03,0.39,-2.29,-1.73
76.72,0.09,0.03,0.38,-2.54,-2.2
76.79,0.08,0.03,0.37,-2.45,-2.17
76.86,0.08,0.03,0.37,-2.4,-2.34
76.93,0.07,0.02,0.38,-2.43,-2.56
77.0,0.07,0.02,0.38,-2.26,-2.26
77.07,0.06,0.02,0.38,-2.09,-2.29
77.14,0.06,0.02,0.38,-2.23,-2.2
77.21,0.06,0.02,0.38,-1.62,-1.62
77.28,0.05,0.01,0.38,-2.23,-2.26
77.35,0.05,0.01,0.38,-1.92,-2.03
77.42,0.04,0.01,0.39,-2.34,-2.48
77.49,0.03,0.01,0.39,-2.48,-2.54
77.56,0.03,0.01,0.39,-2.09,-2.12
77.63,0.03,0.01,0.38,-1.73,-1.14
77.7,0.03,0.0,0.36,-0.59,-0.03
77.77,0.03,0.0,0.36,-0.17,0.0
77.84,0.03,0.0,0.36,-0.06,0.0
77.91,0.03,0.0,0.36,0.0,-0.2
